ID_BCT_O,CALLE,ESQUINA / ENTRE CALLES,COLONIA,TRAMO,SECTOR_UPC,ALCALDÍA,C2,LATITUD,LONGITUD,CLASIFICACION,BOTON,ALTAVOZ,TIPO_POSTE,NUMCAMS,NUMBOT,NUMALT,CANT_ALTAVOZ,TIPO CAMARA,PROYECTO
MC9140,CALLE PRINCIPAL,ANDADOR 8,TIERRA UNIDA,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.302502,-99.269745,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9141,CALLE EL AGUAJE,"ENTRE PROLONGACIÓN RANCHO PACHITA Y CALLE CLAVEL, OCOTAL",EL OCOTAL,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.30131018,-99.26218718,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9142,AVENIDA COCONETLA,CALLE LOMAS DE AYLE,EL OCOTAL,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.302713,-99.25986,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9143,CERRO CAPILLA DE SAN MIGUEL,CERRO SAN FRANCISCO,PRADO CHURUBUSCO,#N/A,TAXQUEÑA,COYOACAN,SUR,19.3528,-99.1308,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9145,BAJADA DE MEYUCA,ENTRE AND. JILGUERO Y A MEYUCA,EL OCOTAL,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.298944,-99.2635,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9146,ARAUCARÍAS,ENTRE AND. DE OLMOS Y AND. TABACHINES,SAN MARCOS,#N/A,LA NORIA,XOCHIMILCO,ORIENTE,19.268402,-99.111938,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9147,CALLE TEMAMATLA,ANDADOR ZEHUILOYA,EL OCOTAL,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.305081,-99.26048,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9148,3RA. CDA. OLMOS,CDA. AV. TABACHINES,SAN MARCOS,#N/A,LA NORIA,XOCHIMILCO,ORIENTE,19.269751,-99.111164,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9149,AV. TABACHINES,2DA. CDA. AV. TABACHINES,SAN MARCOS,#N/A,LA NORIA,XOCHIMILCO,ORIENTE,19.268107,-99.110721,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9151,TEJOCOTE,MEMBRILLO,EL OCOTAL,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.29822001,-99.26304044,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9153,CALLE MINAS DE CENTENO,CALLE LLANOS DE COPILCO,EL OCOTAL,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.298143,-99.260272,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9154,CERRO DE LAS PALOMAS,CASI ESQ. COCONETLA,EL OCOTAL,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.296117,-99.26415,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9155,CRUZ DEL SUR,CANAL NACIONAL,PRADO CHURUBUSCO,#N/A,TAXQUEÑA,COYOACAN,SUR,19.35148799,-99.12815201,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9156,SAGITARIO,AV. PASEO PARQUE DEL RIO,PRADO CHURUBUSCO,#N/A,TAXQUEÑA,COYOACAN,SUR,19.351608,-99.124241,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9158,AYOTLA,CDA. DE TINACO,PUEBLO NUEVO ALTO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.30297824,-99.25633663,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9159,CALLE CALVARIO,CALLE CANTERA,PUEBLO NUEVO ALTO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.3033,-99.252609,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9160,CALLE ÁRBOL,CALLE REYNACO,PUEBLO NUEVO ALTO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.303688,-99.249899,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9161,NOGAL DE LA IIA,CALVARIO,PUEBLO NUEVO ALTO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.304806,-99.25113,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9162,CALLE HUAYATLA,CALLE GUADALUPE,PUEBLO NUEVO ALTO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.305183,-99.248617,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9163,1RA. CDA. SAN JERÓNIMO,AV. SAN JERÓNIMO,PUEBLO NUEVO ALTO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.305209,-99.252719,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9164,MEMETLA,NOGAL DE CASTILLA,PUEBLO NUEVO ALTO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.30272262,-99.25078043,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9165,CALLE TANQUE,ENTRE CALLE CALVARIO Y CERRADA BUENAVISTA,PUEBLO NUEVO ALTO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.302856,-99.252393,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9166,CALLE HUAYATLA,CALLE ÁRBOL,PUEBLO NUEVO ALTO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.304472,-99.250218,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9167,CALLE ZAPOTE,CALLE GUAMÚCHIL,PUEBLO NUEVO ALTO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.304964,-99.256163,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9168,CDA. BUENAVISTA,CALLE BUENAVISTA,PUEBLO NUEVO BAJO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.303988,-99.24709,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9169,SAN RAFAEL,CALLEJON LUCERO,PUEBLO NUEVO BAJO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.307258,-99.246437,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9170,AND. DEL RODAL,ENTRE BUENAVISTA Y MAGDALENA,LA MAGDALENA,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.303641,-99.2454,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9171,CJON. DE LA PERITA,CASI ESQ. LA PERITA,PUEBLO NUEVO BAJO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.30536261,-99.24449475,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9172,CALLE OCOXÓCHITL,CALLE FRESNILLO,PALMAS,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.31421264,-99.24967391,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9173,EL MIRADOR,ATOTONILCO Y XOCHITL,PALMAS,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.31371398,-99.25164219,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9174,TEPEXPAN,CUAUHTEMOC,PALMAS,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.31265657,-99.25195172,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9175,PINO,PLAZUELA DEL PEDREGAL,PLAZUELA DEL PEDREGAL,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.304242,-99.23199,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9176,CALLE SANDOMES,CALLE PRADERA,AMPLIACION POTRERILLO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.307511,-99.257987,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9177,CALLE NOGAL,CALLE REFORMA,PUEBLO NUEVO ALTO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.305961,-99.254554,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9178,CDA. INDEPENDENCIA,BELLOTA,POTRERILLO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.30758675,-99.25374206,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9179,CALLE TENANITLA,AVENIDA SAN JERÓNIMO,AMPLIACION POTRERILLO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.307271,-99.260487,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9182,CALLE ALFONSO CORONA DEL ROSAL,PROLONGACIÓN ALFONSO CORONA DEL ROSAL,SAN BARTOLO AMEYALCO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.326239,-99.246,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9183,PROLONGACIÓN ADOLFO LÓPEZ MATEOS,CALLE OCOTE,SAN BARTOLO AMEYALCO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.326174,-99.242504,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9184,CALLE GENERAL ANAYA,CALLE CEDROS,SAN BARTOLO AMEYALCO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.327306,-99.244538,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9186,CALLE GENERAL ANAYA,PROLONGACIÓN ALFONSO CORONA DEL ROSAL,SAN BARTOLO AMEYALCO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.327451,-99.24529455,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9188,CALLE XOSCO,CALLE AYUNTAMIENTO,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.317071,-99.259986,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9190,CERRADA PRIMERA,CERRADA PRIMERA BUENAVISTA,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.314679,-99.255444,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9191,CERRADA PRIMERA BUENAVISTA,CERRADA SEGUNDA BUENAVISTA,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.315249,-99.255478,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9192,CALLE AYUNTAMIENTO,ENTRE AVENIDA GUERRERO Y SEGUNDA CERRADA AYUNTAMIENTO,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.315815,-99.258698,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9194,CALLE AZTECAS,ENTRE CALLE AZTECAS Y CERRADA TERCERA AZTECAS,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.318304,-99.260241,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9195,CALLE XOSCO,CALLE COANACOCH,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.315702,-99.260579,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9198,CALLE ÁLVARO OBREGÓN,CERRADA SEGUNDA ÁLVARO OBREGÓN,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.312618,-99.257831,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9200,CALLE CARLOS CHÁVEZ,CERRADA CONTINUACIÓN OYAMETLA,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.316324,-99.261655,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9201,CALLEJÓN DEL FRESNO,CERRADA PRIMERA BUENAVISTA,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.314304,-99.255449,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9202,CALLE AYUNTAMIENTO,ENTRE CALLE XOSCO Y SEGUNDA CERRADA AYUNTAMIENTO,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.316585,-99.259438,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9203,CALLE SERAPIO RENDÓN,ENTRE CALLE POTRERILLO Y CALLE BLANCO,POTRERILLO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.307433,-99.25216,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9204,EMILIANO ZAPATA,ESTRELLA,AMPLIACION POTRERILLO,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.30623179,-99.25896211,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9207,CERRADA DEL NOGAL,CALLE BARRANCA,SAN BERNABE OCOTEPEC,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.308147,-99.254274,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9208,CALLE PELONCUATITLA,AV. SAN FRANCISCO,BARRIO SAN FRANCISCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.31463888,-99.23369802,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9209,CALLE FERROCARRIL DE CUERNAVACA,ENTRE CALLE FERROCARRIL DE CUERNAVACA Y HÉROES DE NACOZARI,SAN FRANCISCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.31194,-99.233828,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9210,HÉROES DE NACOZARI,CALLE NARANJO,SAN FRANCISCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.311665,-99.233167,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9211,CALLE PUEBLA,CALLE FERROCARRIL DE CUERNAVACA,SAN FRANCISCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.313679,-99.228988,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9212,CALLEJÓN DEL PRADO,PRIVADA ARBOLITO,BARRIO SAN FRANCISCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.314268,-99.237289,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9215,AV SAN FRANCISCO,AV SAN FRANCISCO,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.316126,-99.229101,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9216,CALLE FRANCISCO SARABIA,AVENIDA LA VENTA,SAN FRANCISCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.309637,-99.234776,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9217,CALLE CLAVELES,AVENIDA SAN FRANCISCO,BARRIO SAN FRANCISCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.315185,-99.231376,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9218,CERRADA SUIZA,BOULEVARD ADOLFO LÓPEZ MATEOS,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.318906,-99.222853,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9219,TIHUATLAN,TUXPAN,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.31840598,-99.22415738,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9220,CALLE 19 DE AGOSTO,CALLE COATZINTLA,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.318503,-99.225259,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9221,CALLE ORIZABA,CALLE PAPALOAPAN,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.31891,-99.226034,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9222,CALLE FERROCARRIL DE CUERNAVACA,AVENIDA SAN FRANCISCO,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.316204,-99.228719,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9223,CALLE PACHUCA,CALLE COATZACOALCOS,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.316864,-99.228291,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9224,JALAPA,SACATE COLORADO,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.31806242,-99.23022667,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9225,CALLE MALTRATA,CALLE SAN JERÓNIMO,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.319501,-99.22389,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9226,CALLE JALAPA,CALLE TUXPAN,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.321461,-99.225381,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9227,CALLE FORTÍN,CALLE TAMAULIPAS,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.316196,-99.227271,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9228,CALLE TEOCELO,CALLE POZA RICA,SAN JERONIMO ACULCO,#N/A,DINAMO,MAGDALENA CONTRERAS,PONIENTE,19.316926,-99.224249,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9229,CALLE MAGNOLIA,CALLE OCOTEPEC,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.326128,-99.23252,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9230,CALLEJÓN LAS CRUCES,CALLE PORFIRIO DÍAZ,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.323532,-99.23002,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9231,CALLE BENITO JUÁREZ,PRIVADA FERROCARRIL DE CUERNAVACA,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.319088,-99.230838,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9232,AVENIDA SAN BERNABÉ,CALLE MAGNOLIA,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.327369,-99.232671,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9233,AVENIDA SAN BERNABÉ,CERRADA VILLA ALDAMA,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.332348,-99.220778,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9234,AVENIDA SAN JERÓNIMO,CALLE CORREGIDORA,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.324233,-99.227335,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9236,CALLE TARASQUILLO,PERIFERICO SUR,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.328955,-99.212044,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9238,AVENIDA SANTIAGO APÓSTOL,CALLE BENITO JUÁREZ,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.322462,-99.232937,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9239,AV. LUIS CABRERA,ASUNCION,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.32275728,-99.22461083,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9241,CORREGIDORA,F.C. DE CUARNAVACA,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.32307369,-99.22718133,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9242,CALLE PORFIRIO DÍAZ,SUPERVÍA PONIENTE,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.320596,-99.228119,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9243,CALLE HEROES DE PADIERNA,RIO CHICO,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.32352923,-99.22334998,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9245,CALLE CALANDRIA,CALLE PRESA,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.329797,-99.222226,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9246,CALLE CORREGIDORA,CALLE ASUNCIÓN,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.32054,-99.230624,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9247,CALLE HÉROES DE PADIERNA,CALLE OCOTEPEC,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.327502,-99.224151,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9248,CALLE JOSÉ MARÍA MORELOS,CALLE HÉROES DE PADIERNA,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.326188,-99.223866,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9250,AVENIDA SAN JERÓNIMO,CALLE PORFIRIO DÍAZ,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.322702,-99.229384,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9252,CALLEJÓN LAS CRUCES,CALLE CORREGIDORA,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.324403,-99.227462,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC9253,CERRADA TONAYAN,AVENIDA SAN BERNABÉ,SAN JERONIMO LIDICE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.330368,-99.227228,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
